Placa;Data Posicao;Velocidade;Ignicao;Bloqueio;Bateria;Rua;Cidade;Estado;Latitude/Longitute;Memoria;Odometro;RPM;Temperatura;Temperatura;Satelite;Alerta Interno;Sinal GPS
ITG7322;18/01/2018 04:27:52;0;Ligada;Nao;24;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 04:27:35;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 04:25:21;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 04:21:21;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 04:17:21;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 04:13:21;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 04:09:21;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 04:05:21;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 04:01:21;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:57:21;0;Desligada;Nao;24;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:53:22;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:53:21;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:49:21;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:45:21;0;Desligada;Nao;24;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:41:22;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:37:22;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:33:22;0;Desligada;Nao;24;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:29:22;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:25:22;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:21:22;0;Desligada;Nao;24;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:17:22;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:13:22;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:09:22;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:05:22;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 03:01:22;0;Desligada;Nao;25;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:57:22;0;Desligada;Nao;26;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:53:23;0;Desligada;Nao;26;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:51:55;0;Desligada;Nao;26;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:51:49;0;Desligada;Nao;26;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:51:27;0;Desligada;Nao;26;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:49:46;0;Ligada;Nao;27;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:47:46;0;Ligada;Nao;27;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:47:22;0;Ligada;Nao;27;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:45:22;0;Ligada;Nao;27;Acesso;São Lourenço do Sul;RS;-31.2353,-52.0005;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:43:22;88;Ligada;Nao;27;Rod BR-116;São Lourenço do Sul;RS;-31.2297,-52.0033;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:41:22;80;Ligada;Nao;27;Rod BR-116;São Lourenço do Sul;RS;-31.2086,-52.0188;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:39:22;87;Ligada;Nao;27;Rod BR-116;São Lourenço do Sul;RS;-31.1862,-52.0243;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:37:22;88;Ligada;Nao;27;Rod BR-116;São Lourenço do Sul;RS;-31.1599,-52.0301;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:35:22;84;Ligada;Nao;27;Rod BR-116;Cristal;RS;-31.1343,-52.0295;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:33:22;86;Ligada;Nao;27;Rod BR-116;Cristal;RS;-31.1095,-52.0292;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:31:23;82;Ligada;Nao;27;Rod BR-116;Cristal;RS;-31.0861,-52.0386;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:29:23;76;Ligada;Nao;27;Rod BR-116;Cristal;RS;-31.0618,-52.0381;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:27:23;73;Ligada;Nao;27;Rod BR-116;Cristal;RS;-31.0393,-52.0437;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:25:23;7;Ligada;Nao;27;Rod BR-116;Cristal;RS;-31.0264,-52.0494;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:23:23;70;Ligada;Nao;27;Acesso;Cristal;RS;-31.0179,-52.0533;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:21:23;63;Ligada;Nao;27;Rod BR-116;Cristal;RS;-30.9987,-52.0501;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:19:23;88;Ligada;Nao;27;Rod BR-116;Cristal;RS;-30.9853,-52.0280;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:17:23;86;Ligada;Nao;27;Rod BR-116;Cristal;RS;-30.9724,-52.0017;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:15:23;90;Ligada;Nao;27;Rod BR-116;Cristal;RS;-30.9592,-51.9746;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:13:23;91;Ligada;Nao;27;Rod BR-116;Cristal;RS;-30.9457,-51.9468;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:11:23;90;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.9319,-51.9192;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:09:23;90;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.9174,-51.8923;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:07:23;90;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.9029,-51.8653;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:05:23;87;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.8886,-51.8386;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:03:23;47;Ligada;Nao;27;Sem nome;Camaquã;RS;-30.8756,-51.8144;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 02:01:23;72;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.8661,-51.7991;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:59:23;60;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.8566,-51.7840;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:57:23;71;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.8469,-51.7614;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:55:23;76;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.8359,-51.7383;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:53:24;90;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.8242,-51.7154;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:53:23;90;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.8241,-51.7152;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:51:23;88;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.8094,-51.6892;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:49:23;87;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.7890,-51.6688;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:47:23;91;Ligada;Nao;27;Rod BR-116;Camaquã;RS;-30.7677,-51.6500;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:45:23;88;Ligada;Nao;28;Rod BR-116;Sentinela do Sul;RS;-30.7462,-51.6316;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:43:23;94;Ligada;Nao;27;Rod BR-116;Tapes;RS;-30.7251,-51.6133;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:41:23;87;Ligada;Nao;27;Rod BR-116;Tapes;RS;-30.7121,-51.5872;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:39:23;95;Ligada;Nao;27;Rod BR-116;Tapes;RS;-30.6868,-51.5754;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:37:23;93;Ligada;Nao;27;Rod BR-116;Tapes;RS;-30.6607,-51.5652;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:35:23;77;Ligada;Nao;27;Rod BR-116;Tapes;RS;-30.6369,-51.5529;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:33:23;105;Ligada;Nao;27;Rod BR-116;Tapes;RS;-30.6106,-51.5417;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:31:23;75;Ligada;Nao;27;Rod BR-116;Tapes;RS;-30.5867,-51.5346;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:29:23;80;Ligada;Nao;27;Rod BR-116;Tapes;RS;-30.5649,-51.5210;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:27:23;70;Ligada;Nao;27;Rod BR-116;Tapes;RS;-30.5432,-51.5104;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:25:23;77;Ligada;Nao;27;Rod BR-116;Tapes;RS;-30.5256,-51.4990;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:23:24;91;Ligada;Nao;27;Rod BR-116;Tapes;RS;-30.5048,-51.4917;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:21:23;50;Ligada;Nao;27;Rod BR-116;Barra do Ribeiro;RS;-30.4836,-51.4905;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:19:23;75;Ligada;Nao;28;Rod BR-116;Barra do Ribeiro;RS;-30.4600,-51.4922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:17:24;89;Ligada;Nao;27;Rod BR-116;Barra do Ribeiro;RS;-30.4380,-51.4792;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:09:24;92;Ligada;Nao;28;Rod BR-116;Barra do Ribeiro;RS;-30.3529,-51.4294;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:07:24;88;Ligada;Nao;27;Rod BR-116;Barra do Ribeiro;RS;-30.3273,-51.4219;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:05:24;79;Ligada;Nao;27;Rod BR-116;Barra do Ribeiro;RS;-30.3022,-51.4173;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:03:24;42;Ligada;Nao;27;Rod BR-116;Barra do Ribeiro;RS;-30.2838,-51.4134;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 01:01:24;87;Ligada;Nao;27;Rod BR-116;Barra do Ribeiro;RS;-30.2694,-51.4082;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:59:24;106;Ligada;Nao;27;Rod BR-116;Guaíba;RS;-30.2427,-51.4064;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:57:24;60;Ligada;Nao;27;Rod BR-116;Guaíba;RS;-30.2170,-51.4047;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:55:24;92;Ligada;Nao;27;Rod BR-116;Guaíba;RS;-30.1937,-51.3984;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:53:25;94;Ligada;Nao;27;Rod BR-116;Guaíba;RS;-30.1702,-51.3857;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:51:29;91;Ligada;Nao;27;Rod BR-116;Guaíba;RS;-30.1495,-51.3664;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:49:29;79;Ligada;Nao;27;Rod BR-116;Guaíba;RS;-30.1270,-51.3507;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:47:29;89;Ligada;Nao;27;Rod BR-116;Guaíba;RS;-30.1010,-51.3434;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:45:29;94;Ligada;Nao;27;Rod BR-116;Guaíba;RS;-30.0734,-51.3411;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:43:29;76;Ligada;Nao;27;Rod BR-116;Eldorado do Sul;RS;-30.0476,-51.3329;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:41:29;31;Ligada;Nao;27;Rod BR-290;Eldorado do Sul;RS;-30.0322,-51.3257;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:39:29;77;Ligada;Nao;27;Rod BR-290;Eldorado do Sul;RS;-30.0228,-51.3210;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:37:29;46;Ligada;Nao;27;Rod BR-290;Eldorado do Sul;RS;-30.0065,-51.3132;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:35:29;7;Ligada;Nao;27;Sem nome;Eldorado do Sul;RS;-30.0023,-51.3083;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:33:29;0;Ligada;Nao;27;Sem nome;Eldorado do Sul;RS;-30.0021,-51.3078;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:31:29;0;Ligada;Nao;27;Sem nome;Eldorado do Sul;RS;-30.0019,-51.3077;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:29:29;19;Ligada;Nao;27;Rod BR-290;Eldorado do Sul;RS;-30.0024,-51.3064;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:27:29;0;Ligada;Nao;27;R Porto Alegre;Eldorado do Sul;RS;-30.0039,-51.3077;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:27:15;0;Ligada;Nao;27;R Porto Alegre;Eldorado do Sul;RS;-30.0039,-51.3077;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:26:03;0;Ligada;Nao;27;R Porto Alegre;Eldorado do Sul;RS;-30.0039,-51.3077;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:25:52;0;Ligada;Nao;27;R Porto Alegre;Eldorado do Sul;RS;-30.0039,-51.3077;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:25:24;7;Ligada;Nao;27;Acesso;Eldorado do Sul;RS;-30.0038,-51.3078;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:23:24;54;Ligada;Nao;27;Rod BR-290;Eldorado do Sul;RS;-30.0012,-51.3030;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:21:24;93;Ligada;Nao;27;Rod BR-290;Eldorado do Sul;RS;-29.9924,-51.2744;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:19:24;93;Ligada;Nao;27;Rod BR-290;Porto Alegre;RS;-29.9860,-51.2438;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:17:24;78;Ligada;Nao;28;Rod BR-290;Porto Alegre;RS;-29.9953,-51.2150;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:15:24;80;Ligada;Nao;27;Rod BR-290;Porto Alegre;RS;-29.9874,-51.2034;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:13:24;84;Ligada;Nao;27;Rod BR-290;Porto Alegre;RS;-29.9706,-51.1878;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:11:24;85;Ligada;Nao;27;Estr Mal Osório;Porto Alegre;RS;-29.9681,-51.1586;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:09:24;88;Ligada;Nao;27;Estr Mal Osório;Porto Alegre;RS;-29.9675,-51.1289;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:07:25;87;Ligada;Nao;27;Estr Mal Osório;Porto Alegre;RS;-29.9649,-51.1000;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:05:25;83;Ligada;Nao;27;Rod BR-290;Gravataí;RS;-29.9549,-51.0731;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:03:25;72;Ligada;Nao;27;Rod BR-290;Gravataí;RS;-29.9531,-51.0459;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;18/01/2018 00:01:25;0;Ligada;Nao;27;Rod BR-290;Gravataí;RS;-29.9545,-51.0311;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:59:25;85;Ligada;Nao;27;Rod BR-290;Gravataí;RS;-29.9566,-51.0170;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:57:25;87;Ligada;Nao;27;Rod BR-290;Gravataí;RS;-29.9529,-50.9871;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:55:25;87;Ligada;Nao;27;Rod BR-290;Gravataí;RS;-29.9486,-50.9579;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:53:26;88;Ligada;Nao;27;Rod BR-290;Gravataí;RS;-29.9426,-50.9279;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:52:20;86;Ligada;Nao;27;Rod BR-290;Gravataí;RS;-29.9428,-50.9110;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:50:20;75;Ligada;Nao;27;Rod BR-290;Gravataí;RS;-29.9352,-50.8829;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:48:20;86;Ligada;Nao;27;Rod BR-290;Gravataí;RS;-29.9244,-50.8582;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:46:20;87;Ligada;Nao;27;Rod BR-290;Glorinha;RS;-29.9184,-50.8274;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:44:20;91;Ligada;Nao;27;Rod BR-290;Glorinha;RS;-29.9126,-50.7979;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:42:20;87;Ligada;Nao;27;Rod BR-290;Glorinha;RS;-29.9100,-50.7677;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:40:20;87;Ligada;Nao;28;Rod BR-290;Glorinha;RS;-29.8991,-50.7403;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:38:20;88;Ligada;Nao;27;Rod BR-290;Glorinha;RS;-29.8903,-50.7121;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:36:20;87;Ligada;Nao;27;Rod BR-290;Glorinha;RS;-29.8892,-50.6818;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:34:20;87;Ligada;Nao;27;Rod BR-290;Santo Antônio da Patrulha;RS;-29.8862,-50.6519;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:32:20;87;Ligada;Nao;27;Rod BR-290;Santo Antônio da Patrulha;RS;-29.8850,-50.6217;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:30:20;87;Ligada;Nao;27;Rod BR-290;Santo Antônio da Patrulha;RS;-29.8861,-50.5915;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:28:20;87;Ligada;Nao;27;Rod BR-290;Santo Antônio da Patrulha;RS;-29.8838,-50.5614;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:26:20;88;Ligada;Nao;27;Rod BR-290;Santo Antônio da Patrulha;RS;-29.8822,-50.5312;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:24:20;91;Ligada;Nao;27;Rod BR-290;Santo Antônio da Patrulha;RS;-29.8806,-50.5004;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:22:20;87;Ligada;Nao;27;Rod BR-290;Santo Antônio da Patrulha;RS;-29.8894,-50.4722;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:20:20;67;Ligada;Nao;27;Rod BR-290;Santo Antônio da Patrulha;RS;-29.8850,-50.4469;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:18:20;87;Ligada;Nao;27;Rod BR-290;Santo Antônio da Patrulha;RS;-29.8732,-50.4213;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:16:20;86;Ligada;Nao;27;Rod BR-290;Santo Antônio da Patrulha;RS;-29.8712,-50.3982;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:14:20;86;Ligada;Nao;27;Rod BR-290;Osório;RS;-29.8908,-50.3799;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:12:20;86;Ligada;Nao;27;Rod BR-290;Osório;RS;-29.8948,-50.3510;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:10:20;87;Ligada;Nao;27;Rod BR-290;Osório;RS;-29.8974,-50.3220;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:08:20;86;Ligada;Nao;27;Rod BR-290;Osório;RS;-29.8971,-50.2922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:06:20;77;Ligada;Nao;27;Rod BR-101;Osório;RS;-29.8833,-50.2678;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:04:20;74;Ligada;Nao;27;Rod BR-101;Osório;RS;-29.8666,-50.2508;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:02:20;74;Ligada;Nao;27;Rod BR-101;Osório;RS;-29.8476,-50.2452;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 23:00:20;74;Ligada;Nao;27;Rod BR-101;Osório;RS;-29.8244,-50.2486;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 22:58:21;84;Ligada;Nao;27;Rod BR-101;Osório;RS;-29.8028,-50.2368;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 22:56:21;84;Ligada;Nao;27;Rod BR-101;Osório;RS;-29.7818,-50.2263;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 22:54:21;81;Ligada;Nao;27;Rod BR-101;Osório;RS;-29.7605,-50.2177;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 22:52:21;68;Ligada;Nao;27;Rod BR-101;Maquiné;RS;-29.7263,-50.2004;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 22:50:21;86;Ligada;Nao;27;Rod BR-101;Maquiné;RS;-29.7167,-50.1911;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 22:48:21;82;Ligada;Nao;27;Rod BR-101;Maquiné;RS;-29.6973,-50.1709;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 22:46:21;90;Ligada;Nao;28;Rod BR-101;Maquiné;RS;-29.6836,-50.1495;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 22:44:21;83;Ligada;Nao;27;Rod BR-101;Maquiné;RS;-29.6637,-50.1350;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 22:42:21;78;Ligada;Nao;27;Rod BR-101;Maquiné;RS;-29.6482,-50.1147;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;17/01/2018 22:40:21;83;Ligada;Nao;27;Rod BR-101;Terra de Areia;RS;-29.6274,-50.1007;Nao;0;;-125;-125;Nao;Nao;Valido
